Category,Function,File,Line,Code
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/authz/admin/AggregatePolicyManagementTest.java,192,.filter(userName -> getRealm().users().get(userId).toRepresentation().getUsername().equalsIgnoreCase(userName))
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/authz/admin/ClientPolicyManagementTest.java,221,.filter(userName -> getClientName(clientId).equalsIgnoreCase(userName))
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/authz/admin/UserPolicyManagementTest.java,270,.filter(userName -> getUserName(userId).equalsIgnoreCase(userName))
String Comparison,toLowerCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/broker/BrokerTestTools.java,81,return actualTitle.toLowerCase().contains(title.toLowerCase());
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/broker/KcOidcBrokerLoginHintTest.java,63,loginPage.getUsername().equalsIgnoreCase(USER_EMAIL));
String Comparison,toLowerCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/broker/KcSamlIdPInitiatedSsoTest.java,200,ExpectedCondition<Boolean> condition = (WebDriver input) -> htmlTitle ? input.getTitle().toLowerCase().contains(title) : PageUtils.getPageTitle(input).toLowerCase().contains(title);
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/exportimport/ExportImportUtil.java,472,"Assert.assertTrue(includeInAccessToken.equalsIgnoreCase(""true""));"
String Comparison,toLowerCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/federation/UserStorageGracefulDegradationTest.java,166,"assertThat(""Username should contain 'user'"", username.toLowerCase(), containsString(""user""));"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/federation/ldap/LDAPMSADFullNameTest.java,63,return usernameAttr.equalsIgnoreCase(LDAPConstants.SAM_ACCOUNT_NAME);
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/federation/ldap/LDAPMSADFullNameTest.java,299,"Assert.assertTrue(userDN.equalsIgnoreCase(expectedRDn + "","" + usersDn));"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/federation/ldap/LDAPSpecialCharsTest.java,64,boolean skip = (vendor.equals(LDAPConstants.VENDOR_ACTIVE_DIRECTORY) && usernameAttr.equalsIgnoreCase(LDAPConstants.SAM_ACCOUNT_NAME));
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/migration/AbstractMigrationTest.java,199,".anyMatch(authFlow -> authFlow.getAlias().equalsIgnoreCase(""http challenge"")));"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/oauth/rar/DynamicScopesRARParseTest.java,72,.allMatch(rep -> rep.getType().equalsIgnoreCase(AuthorizationDetailsJSONRepresentation.STATIC_SCOPE_RAR_TYPE)));
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/oauth/rar/DynamicScopesRARParseTest.java,108,.allMatch(rep -> rep.getType().equalsIgnoreCase(AuthorizationDetailsJSONRepresentation.STATIC_SCOPE_RAR_TYPE)));
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/oauth/rar/DynamicScopesRARParseTest.java,142,.allMatch(rep -> rep.getType().equalsIgnoreCase(AuthorizationDetailsJSONRepresentation.STATIC_SCOPE_RAR_TYPE)));
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/oauth/rar/DynamicScopesRARParseTest.java,145,.filter(authorizationRequestHolder -> authorizationRequestHolder.getAuthorizationDetails().getType().equalsIgnoreCase(AuthorizationDetailsJSONRepresentation.DYNAMIC_SCOPE_RAR_TYPE))
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/oauth/rar/DynamicScopesRARParseTest.java,150,"Assert.assertTrue(authorizationRequestHolder.getAuthorizationDetails().getScopeNameFromCustomData().equalsIgnoreCase(""dynamic-scope:param""));"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/oidc/OIDCDynamicScopeTest.java,168,".filter(roleRepresentation -> ""dynamic-scope-role"".equalsIgnoreCase(roleRepresentation.getName()))"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/oidc/OIDCDynamicScopeTest.java,193,".filter(roleRepresentation -> ""dynamic-scope-role"".equalsIgnoreCase(roleRepresentation.getName()))"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/saml/BasicSamlTest.java,383,".filter(a -> ""action"".equalsIgnoreCase(a.getKey()))"
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/x509/AbstractX509AuthenticationTest.java,366,if (flow.getAlias().equalsIgnoreCase(flowRep.getAlias())) {
String Comparison,equalsIgnoreCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/x509/AbstractX509AuthenticationTest.java,385,if (flow.getAlias().equalsIgnoreCase(newFlow)) {
String Comparison,equalsIgnoreCase(),testsuite/utils/src/main/java/org/keycloak/testsuite/KerberosEmbeddedServer.java,226,if ( type.getName().equalsIgnoreCase( enc ) ) {
String Comparison,equalsIgnoreCase(),util/embedded-ldap/src/main/java/org/keycloak/util/ldap/RangedAttributeInterceptor.java,225,if (attr.getAttributeType().getName().equalsIgnoreCase(name)) {
User/Email Normalization,toLowerCase(),model/jpa/src/main/java/org/keycloak/models/jpa/JpaUserProvider.java,118,entity.setUsername(username.toLowerCase());
User/Email Normalization,toLowerCase(),model/jpa/src/main/java/org/keycloak/models/jpa/JpaUserProvider.java,144,"return addUser(realm, KeycloakModelUtils.generateId(), username.toLowerCase(), true, true);"
User/Email Normalization,toLowerCase(),model/storage-private/src/main/java/org/keycloak/storage/UserStorageManager.java,487,".orElseGet(() -> localStorage().addUser(realm, username.toLowerCase()));"
User/Email Normalization,toLowerCase(),model/storage-private/src/main/java/org/keycloak/storage/UserStorageManager.java,591,"return Optional.ofNullable(user.getUsername()).orElse("""").toLowerCase().contains(search.toLowerCase()) ||"
User/Email Normalization,toLowerCase(),model/storage-private/src/main/java/org/keycloak/storage/UserStorageManager.java,592,"Optional.ofNullable(user.getEmail()).orElse("""").toLowerCase().contains(search.toLowerCase()) ||"
User/Email Normalization,toLowerCase(),model/storage-private/src/main/java/org/keycloak/storage/UserStorageManager.java,775,"return localStorage().addUser(realm, id, username.toLowerCase(), addDefaultRoles, addDefaultRequiredActions);"
User/Email Normalization,toLowerCase(),server-spi/src/main/java/org/keycloak/storage/user/UserQueryMethodsProvider.java,187,"return Optional.ofNullable(user.getUsername()).orElse("""").toLowerCase().contains(search.toLowerCase()) ||"
User/Email Normalization,toLowerCase(),server-spi/src/main/java/org/keycloak/storage/user/UserQueryMethodsProvider.java,188,"Optional.ofNullable(user.getEmail()).orElse("""").toLowerCase().contains(search.toLowerCase()) ||"
User/Email Normalization,toLowerCase(),testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/src/main/java/org/keycloak/testsuite/federation/UserPropertyFileStorage.java,206,username = user.getUsername().toLowerCase();
User/Email Normalization,toLowerCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/broker/KcOidcFirstBrokerLoginTest.java,891,"assertEquals(userRepresentation.getUsername(), expectedBrokeredUserName.toLowerCase());"
User/Email Normalization,toLowerCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/broker/KcOidcFirstBrokerLoginTest.java,917,"assertEquals(userRepresentation.getUsername(), expectedBrokeredUserName.toLowerCase());"
User/Email Normalization,toLowerCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/broker/KcOidcFirstBrokerLoginTest.java,923,"assertEquals(expectedBrokeredUserName.toLowerCase(), federatedIdentity.getUserName());"
User/Email Normalization,toLowerCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/forms/RegisterTest.java,984,"assertThat(email.toLowerCase(), is(user.getEmail()));"
User/Email Normalization,toLowerCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/forms/RegisterWithUserProfileTest.java,708,"assertEquals(email.toLowerCase(), user.getEmail());"
User/Email Normalization,toLowerCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/webauthn/WebAuthnRegisterAndLoginTest.java,476,"assertThat(user.getUsername(), is(username.toLowerCase()));"
User/Email Normalization,toLowerCase(),testsuite/integration-arquillian/tests/base/src/test/java/org/keycloak/testsuite/webauthn/WebAuthnRegisterAndLoginTest.java,477,"assertThat(user.getEmail(), is(email.toLowerCase()));"
